url,released_on,name,score,aired_on,kind,episodes,image,episodes_aired,russian,id,status
/animes/43857-xiao-caomao,2001-01-01,Xiao Caomao,0.0,2001-12-17,tv,25,"{'original': '/system/animes/original/43857.jpg?1701449605', 'preview': '/system/animes/preview/43857.jpg?1701449605', 'x96': '/system/animes/x96/43857.jpg?1701449605', 'x48': '/system/animes/x48/43857.jpg?1701449605'}",0,Малыш Соломенная шляпа,43857,released
/animes/43858-12-shengxiao-guanjiafu-wangluo-shijie-lixian,,12 Shengxiao Guanjiafu: Wangluo Shijie Lixian,0.0,2001-01-01,tv,12,"{'original': '/system/animes/original/43858.jpg?1701396196', 'preview': '/system/animes/preview/43858.jpg?1701396196', 'x96': '/system/animes/x96/43858.jpg?1701396196', 'x48': '/system/animes/x48/43858.jpg?1701396196'}",0,Семейный портрет китайских знаков зодиака: Сетевой мир приключений,43858,released
/animes/43859-fengchen-xiao-youxia,,Fengchen Xiao Youxia,0.0,2001-01-01,tv,26,"{'original': '/system/animes/original/43859.jpg?1701408460', 'preview': '/system/animes/preview/43859.jpg?1701408460', 'x96': '/system/animes/x96/43859.jpg?1701408460', 'x48': '/system/animes/x48/43859.jpg?1701408460'}",0,,43859,released
/animes/43860-hong-haier-chuanqi,,Hong Haier Chuanqi,0.0,2001-01-01,tv,26,"{'original': '/system/animes/original/43860.jpg?1701414652', 'preview': '/system/animes/preview/43860.jpg?1701414652', 'x96': '/system/animes/x96/43860.jpg?1701414652', 'x48': '/system/animes/x48/43860.jpg?1701414652'}",0,Легенда о Хун Хайэре,43860,released
/animes/43861-jia-you-kaixin-guo,,Jia You Kaixin Guo,0.0,2001-01-01,tv,13,"{'original': '/system/animes/original/43861.jpg?1701416550', 'preview': '/system/animes/preview/43861.jpg?1701416550', 'x96': '/system/animes/x96/43861.jpg?1701416550', 'x48': '/system/animes/x48/43861.jpg?1701416550'}",0,Семья с фисташками,43861,released
/animes/43863-bravo-dong-dong,2005-01-01,Bravo Dong Dong,0.0,2002-01-01,tv,52,"{'original': '/system/animes/original/43863.jpg?1701401387', 'preview': '/system/animes/preview/43863.jpg?1701401387', 'x96': '/system/animes/x96/43863.jpg?1701401387', 'x48': '/system/animes/x48/43863.jpg?1701401387'}",0,"Браво, Дундун!",43863,released
/animes/43864-caibao-xiao-huli,,Caibao Xiao Huli,0.0,2001-01-01,tv,13,"{'original': '/system/animes/original/43864.jpg?1701401686', 'preview': '/system/animes/preview/43864.jpg?1701401686', 'x96': '/system/animes/x96/43864.jpg?1701401686', 'x48': '/system/animes/x48/43864.jpg?1701401686'}",0,Сокровища лисёнка,43864,released
/animes/43865-feilong-tian-jiang,,Feilong Tian Jiang,0.0,2002-01-01,tv,13,"{'original': '/system/animes/original/43865.jpg?1701408361', 'preview': '/system/animes/preview/43865.jpg?1701408361', 'x96': '/system/animes/x96/43865.jpg?1701408361', 'x48': '/system/animes/x48/43865.jpg?1701408361'}",0,"Дракон, упавший с небес",43865,released
/animes/43868-baiyu-tang,,Baiyu Tang,0.0,2002-01-01,tv,52,"{'original': '/system/animes/original/43868.jpg?1701399613', 'preview': '/system/animes/preview/43868.jpg?1701399613', 'x96': '/system/animes/x96/43868.jpg?1701399613', 'x48': '/system/animes/x48/43868.jpg?1701399613'}",0,Байюй Тан,43868,released
/animes/43871-mogui-xinpian,,Mogui Xinpian,0.0,2002-01-01,tv,26,"{'original': '/system/animes/original/43871.jpg?1701427552', 'preview': '/system/animes/preview/43871.jpg?1701427552', 'x96': '/system/animes/x96/43871.jpg?1701427552', 'x48': '/system/animes/x48/43871.jpg?1701427552'}",0,Демонический чип,43871,released
/animes/43872-tu-hongse-de-luotuo,,Tu Hongse De Luotuo,0.0,2003-01-01,tv,26,"{'original': '/system/animes/original/43872.jpg?1701446587', 'preview': '/system/animes/preview/43872.jpg?1701446587', 'x96': '/system/animes/x96/43872.jpg?1701446587', 'x48': '/system/animes/x48/43872.jpg?1701446587'}",0,Край красного верблюда,43872,released
/animes/43875-bai-ge-dao,,Bai Ge Dao,0.0,2003-01-01,tv,52,"{'original': '/system/animes/original/43875.jpg?1701399375', 'preview': '/system/animes/preview/43875.jpg?1701399375', 'x96': '/system/animes/x96/43875.jpg?1701399375', 'x48': '/system/animes/x48/43875.jpg?1701399375'}",0,Голубиный остров,43875,released
/animes/43877-da-yingxiong-di-qing,,Da Yingxiong Di Qing,0.0,2003-01-24,tv,52,"{'original': '/system/animes/original/43877.jpg?1701405020', 'preview': '/system/animes/preview/43877.jpg?1701405020', 'x96': '/system/animes/x96/43877.jpg?1701405020', 'x48': '/system/animes/x48/43877.jpg?1701405020'}",0,Великий герой Ди Цин,43877,released
/animes/43881-da-erduo-tutu,,Da Erduo Tutu,0.0,2004-06-01,tv,26,"{'original': '/system/animes/original/43881.jpg?1701404993', 'preview': '/system/animes/preview/43881.jpg?1701404993', 'x96': '/system/animes/x96/43881.jpg?1701404993', 'x48': '/system/animes/x48/43881.jpg?1701404993'}",0,Большеухий Туту,43881,released
/animes/43882-da-erduo-tutu-2nd-season,,Da Erduo Tutu 2nd Season,0.0,2008-01-18,tv,26,"{'original': '/system/animes/original/43882.jpg?1701404909', 'preview': '/system/animes/preview/43882.jpg?1701404909', 'x96': '/system/animes/x96/43882.jpg?1701404909', 'x48': '/system/animes/x48/43882.jpg?1701404909'}",0,Большеухий Туту 2,43882,released
/animes/43883-da-erduo-tutu-3rd-season,,Da Erduo Tutu 3rd Season,0.0,2010-11-01,tv,26,"{'original': '/system/animes/original/43883.jpg?1701404923', 'preview': '/system/animes/preview/43883.jpg?1701404923', 'x96': '/system/animes/x96/43883.jpg?1701404923', 'x48': '/system/animes/x48/43883.jpg?1701404923'}",0,Большеухий Туту 3,43883,released
/animes/43884-da-erduo-tutu-4th-season,,Da Erduo Tutu 4th Season,0.0,2011-09-01,tv,26,"{'original': '/system/animes/original/43884.jpg?1701404920', 'preview': '/system/animes/preview/43884.jpg?1701404920', 'x96': '/system/animes/x96/43884.jpg?1701404920', 'x48': '/system/animes/x48/43884.jpg?1701404920'}",0,Большеухий Туту 4,43884,released
/animes/43885-da-erduo-tutu-5th-season,,Da Erduo Tutu 5th Season,0.0,2016-01-01,tv,26,"{'original': '/system/animes/original/43885.jpg?1701404898', 'preview': '/system/animes/preview/43885.jpg?1701404898', 'x96': '/system/animes/x96/43885.jpg?1701404898', 'x48': '/system/animes/x48/43885.jpg?1701404898'}",0,Большеухий Туту 5,43885,released
/animes/43887-da-erduo-tutu-tutu-zhihui-wangguo,,Da Erduo Tutu: Tutu Zhihui Wangguo,0.0,2013-01-01,tv,60,"{'original': '/system/animes/original/43887.jpg?1701404949', 'preview': '/system/animes/preview/43887.jpg?1701404949', 'x96': '/system/animes/x96/43887.jpg?1701404949', 'x48': '/system/animes/x48/43887.jpg?1701404949'}",0,Большеухий Туту: Туту и королевство знаний,43887,released
/animes/43888-26-ge-mimi,,26 Ge Mimi,0.0,2005-01-01,tv,26,"{'original': '/system/animes/original/43888.jpg?1701396316', 'preview': '/system/animes/preview/43888.jpg?1701396316', 'x96': '/system/animes/x96/43888.jpg?1701396316', 'x48': '/system/animes/x48/43888.jpg?1701396316'}",0,Двадцать шесть секретов,43888,released
/animes/43889-tiancai-faming-jia,,Tiancai Faming Jia,0.0,2003-04-20,tv,52,"{'original': '/system/animes/original/43889.jpg?1701444942', 'preview': '/system/animes/preview/43889.jpg?1701444942', 'x96': '/system/animes/x96/43889.jpg?1701444942', 'x48': '/system/animes/x48/43889.jpg?1701444942'}",0,Гениальный изобретатель,43889,released
/animes/43891-zhonghua-meide,,Zhonghua Meide,0.0,2004-01-01,tv,99,"{'original': '/system/animes/original/43891.jpg?1701452941', 'preview': '/system/animes/preview/43891.jpg?1701452941', 'x96': '/system/animes/x96/43891.jpg?1701452941', 'x48': '/system/animes/x48/43891.jpg?1701452941'}",0,Китайские добродетели,43891,released
/animes/43892-shuai-gou-hei-pi,,Shuai Gou Hei Pi,0.0,2003-11-15,tv,52,"{'original': '/system/animes/original/43892.jpg?1701440655', 'preview': '/system/animes/preview/43892.jpg?1701440655', 'x96': '/system/animes/x96/43892.jpg?1701440655', 'x48': '/system/animes/x48/43892.jpg?1701440655'}",0,Пёс-командир Хэйпи,43892,released
/animes/43896-xiao-zhuoma,,Xiao Zhuoma,0.0,2008-01-01,tv,52,"{'original': '/system/animes/original/43896.jpg?1701449935', 'preview': '/system/animes/preview/43896.jpg?1701449935', 'x96': '/system/animes/x96/43896.jpg?1701449935', 'x48': '/system/animes/x48/43896.jpg?1701449935'}",0,Маленькая Дролма,43896,released
/animes/43914-guai-laotou-er,,Guai Laotou Er,0.0,1992-01-01,tv,4,"{'original': '/system/animes/original/43914.jpg?1701411385', 'preview': '/system/animes/preview/43914.jpg?1701411385', 'x96': '/system/animes/x96/43914.jpg?1701411385', 'x48': '/system/animes/x48/43914.jpg?1701411385'}",0,Удивительный старик,43914,released
/animes/43920-datou-er-zi-he-xiao-tou-baba,2002-01-01,Datou Er Zi He Xiao Tou Baba,0.0,1995-01-01,tv,156,"{'original': '/system/animes/original/43920.jpg?1701405368', 'preview': '/system/animes/preview/43920.jpg?1701405368', 'x96': '/system/animes/x96/43920.jpg?1701405368', 'x48': '/system/animes/x48/43920.jpg?1701405368'}",0,Сын с большой головой и папа с маленькой головой,43920,released
/animes/43922-xin-datou-er-zi-he-xiao-tou-baba,2014-01-01,Xin Datou Er Zi He Xiao Tou Baba,0.0,2013-11-28,tv,50,"{'original': '/system/animes/original/43922.jpg?1701450009', 'preview': '/system/animes/preview/43922.jpg?1701450009', 'x96': '/system/animes/x96/43922.jpg?1701450009', 'x48': '/system/animes/x48/43922.jpg?1701450009'}",0,Новый сын с большой головой и папа с маленькой головой,43922,released
/animes/43923-xin-datou-er-zi-he-xiao-tou-baba-2nd-season,2014-01-01,Xin Datou Er Zi He Xiao Tou Baba 2nd Season,0.0,2014-05-30,tv,48,"{'original': '/system/animes/original/43923.jpg?1701450058', 'preview': '/system/animes/preview/43923.jpg?1701450058', 'x96': '/system/animes/x96/43923.jpg?1701450058', 'x48': '/system/animes/x48/43923.jpg?1701450058'}",0,Новый сын с большой головой и папа с маленькой головой 2,43923,released
/animes/43924-xin-datou-er-zi-he-xiao-tou-baba-3rd-season,2017-01-01,Xin Datou Er Zi He Xiao Tou Baba 3rd Season,0.0,2015-07-16,tv,150,"{'original': '/system/animes/original/43924.jpg?1701450066', 'preview': '/system/animes/preview/43924.jpg?1701450066', 'x96': '/system/animes/x96/43924.jpg?1701450066', 'x48': '/system/animes/x48/43924.jpg?1701450066'}",0,Новый сын с большой головой и папа с маленькой головой 3,43924,released
/animes/43925-xin-datou-er-zi-he-xiao-tou-baba-4th-season,,Xin Datou Er Zi He Xiao Tou Baba 4th Season,0.0,2017-07-17,tv,100,"{'original': '/system/animes/original/43925.jpg?1701450051', 'preview': '/system/animes/preview/43925.jpg?1701450051', 'x96': '/system/animes/x96/43925.jpg?1701450051', 'x48': '/system/animes/x48/43925.jpg?1701450051'}",0,Новый сын с большой головой и папа с маленькой головой 4,43925,released
/animes/43926-xin-datou-er-zi-he-xiao-tou-baba-5th-season,,Xin Datou Er Zi He Xiao Tou Baba 5th Season,0.0,2018-01-01,tv,100,"{'original': '/system/animes/original/43926.jpg?1701450037', 'preview': '/system/animes/preview/43926.jpg?1701450037', 'x96': '/system/animes/x96/43926.jpg?1701450037', 'x48': '/system/animes/x48/43926.jpg?1701450037'}",0,Новый сын с большой головой и папа с маленькой головой 5,43926,released
/animes/43927-xin-datou-er-zi-he-xiao-tou-baba-6th-season,,Xin Datou Er Zi He Xiao Tou Baba 6th Season,0.0,2019-01-01,tv,100,"{'original': '/system/animes/original/43927.jpg?1701450011', 'preview': '/system/animes/preview/43927.jpg?1701450011', 'x96': '/system/animes/x96/43927.jpg?1701450011', 'x48': '/system/animes/x48/43927.jpg?1701450011'}",0,Новый сын с большой головой и папа с маленькой головой 6,43927,released
/animes/43941-qi-qi-piao-youji,,Qi Qi Piao Youji,0.0,1996-01-01,tv,4,"{'original': '/system/animes/original/43941.jpg?1701435239', 'preview': '/system/animes/preview/43941.jpg?1701435239', 'x96': '/system/animes/x96/43941.jpg?1701435239', 'x48': '/system/animes/x48/43941.jpg?1701435239'}",0,,43941,released
/animes/43942-xiao-zhu-heng-heng,,Xiao Zhu Heng Heng,0.0,1996-01-01,tv,6,"{'original': '/system/animes/original/43942.jpg?1701449935', 'preview': '/system/animes/preview/43942.jpg?1701449935', 'x96': '/system/animes/x96/43942.jpg?1701449935', 'x48': '/system/animes/x48/43942.jpg?1701449935'}",0,,43942,released
/animes/43943-kaixin-jie,,Kaixin Jie,0.0,1996-01-01,tv,26,"{'original': '/system/animes/original/43943.jpg?1701417944', 'preview': '/system/animes/preview/43943.jpg?1701417944', 'x96': '/system/animes/x96/43943.jpg?1701417944', 'x48': '/system/animes/x48/43943.jpg?1701417944'}",0,Счастливая улица,43943,released
/animes/43944-xiongmao-jing-jing,,Xiongmao Jing Jing,0.0,1996-03-01,tv,26,"{'original': '/system/animes/original/43944.jpg?1701450356', 'preview': '/system/animes/preview/43944.jpg?1701450356', 'x96': '/system/animes/x96/43944.jpg?1701450356', 'x48': '/system/animes/x48/43944.jpg?1701450356'}",0,,43944,released
/animes/43945-cong-ming-de-ben-xiao-zhu,,Cong Ming De Ben Xiao Zhu,0.0,1998-01-01,tv,17,"{'original': '/system/animes/original/43945.jpg?1701404519', 'preview': '/system/animes/preview/43945.jpg?1701404519', 'x96': '/system/animes/x96/43945.jpg?1701404519', 'x48': '/system/animes/x48/43945.jpg?1701404519'}",0,,43945,released
/animes/43946-fanqie-jiang,,Fanqie Jiang,0.0,1998-01-01,tv,26,"{'original': '/system/animes/original/43946.jpg?1701407809', 'preview': '/system/animes/preview/43946.jpg?1701407809', 'x96': '/system/animes/x96/43946.jpg?1701407809', 'x48': '/system/animes/x48/43946.jpg?1701407809'}",0,,43946,released
/animes/43947-hahajing-hua-yuan,,Hahajing Hua Yuan,0.0,1994-01-01,tv,13,"{'original': '/system/animes/original/43947.jpg?1701411895', 'preview': '/system/animes/preview/43947.jpg?1701411895', 'x96': '/system/animes/x96/43947.jpg?1701411895', 'x48': '/system/animes/x48/43947.jpg?1701411895'}",0,,43947,released
/animes/43948-taiyang-zhizi,,Taiyang Zhizi,0.0,1992-01-01,tv,52,"{'original': '/system/animes/original/43948.jpg?1701442913', 'preview': '/system/animes/preview/43948.jpg?1701442913', 'x96': '/system/animes/x96/43948.jpg?1701442913', 'x48': '/system/animes/x48/43948.jpg?1701442913'}",0,Сын Солнца,43948,released
/animes/43949-gulu-xiansheng,,Gulu Xiansheng,0.0,1998-01-01,tv,26,"{'original': '/system/animes/original/43949.jpg?1701411494', 'preview': '/system/animes/preview/43949.jpg?1701411494', 'x96': '/system/animes/x96/43949.jpg?1701411494', 'x48': '/system/animes/x48/43949.jpg?1701411494'}",0,,43949,released
/animes/43950-zhishi-laoren,,Zhishi Laoren,0.0,1998-01-01,tv,40,"{'original': '/system/animes/original/43950.jpg?1701452932', 'preview': '/system/animes/preview/43950.jpg?1701452932', 'x96': '/system/animes/x96/43950.jpg?1701452932', 'x48': '/system/animes/x48/43950.jpg?1701452932'}",0,,43950,released
/animes/43951-xiao-shenxian-he-xiao-xiannu,,Xiao Shenxian He Xiao Xiannu,0.0,1998-01-01,tv,104,"{'original': '/system/animes/original/43951.jpg?1701449766', 'preview': '/system/animes/preview/43951.jpg?1701449766', 'x96': '/system/animes/x96/43951.jpg?1701449766', 'x48': '/system/animes/x48/43951.jpg?1701449766'}",0,Маленький небожитель и фея,43951,released
/animes/43952-zhonghua-chuanshuo-meide-gushi,,Zhonghua Chuanshuo Meide Gushi,0.0,1997-01-01,tv,39,"{'original': '/system/animes/original/43952.jpg?1701452952', 'preview': '/system/animes/preview/43952.jpg?1701452952', 'x96': '/system/animes/x96/43952.jpg?1701452952', 'x48': '/system/animes/x48/43952.jpg?1701452952'}",0,,43952,released
/animes/43953-xiao-hutu-shen,,Xiao Hutu Shen,0.0,1998-01-01,tv,52,"{'original': '/system/animes/original/43953.jpg?1701449821', 'preview': '/system/animes/preview/43953.jpg?1701449821', 'x96': '/system/animes/x96/43953.jpg?1701449821', 'x48': '/system/animes/x48/43953.jpg?1701449821'}",0,,43953,released
/animes/43954-shen-nao-cong-zi,,Shen Nao Cong Zi,0.0,1997-04-01,tv,52,"{'original': '/system/animes/original/43954.jpg?1701439266', 'preview': '/system/animes/preview/43954.jpg?1701439266', 'x96': '/system/animes/x96/43954.jpg?1701439266', 'x48': '/system/animes/x48/43954.jpg?1701439266'}",0,,43954,released
/animes/43955-wan-wan-qian-qian-weisheme,,Wan Wan Qian Qian Weisheme,0.0,1999-01-01,tv,52,"{'original': '/system/animes/original/43955.jpg?1701448541', 'preview': '/system/animes/preview/43955.jpg?1701448541', 'x96': '/system/animes/x96/43955.jpg?1701448541', 'x48': '/system/animes/x48/43955.jpg?1701448541'}",0,,43955,released
/animes/43956-xuewen-mao-jiao-hanzi,,Xuewen Mao Jiao Hanzi,0.0,1998-01-01,tv,52,"{'original': '/system/animes/original/43956.jpg?1701450421', 'preview': '/system/animes/preview/43956.jpg?1701450421', 'x96': '/system/animes/x96/43956.jpg?1701450421', 'x48': '/system/animes/x48/43956.jpg?1701450421'}",0,,43956,released
/animes/43958-haier-xiongdi,2001-01-01,Haier Xiongdi,0.0,1995-01-01,tv,212,"{'original': '/system/animes/original/43958.jpg?1701411856', 'preview': '/system/animes/preview/43958.jpg?1701411856', 'x96': '/system/animes/x96/43958.jpg?1701411856', 'x48': '/system/animes/x48/43958.jpg?1701411856'}",0,Братья Хайэр,43958,released
/animes/43959-haier-xiongdi-yuzhou-da-maoxian,,Haier Xiongdi Yuzhou Da Maoxian,0.0,2018-09-17,tv,54,"{'original': '/system/animes/original/43959.jpg?1701411846', 'preview': '/system/animes/preview/43959.jpg?1701411846', 'x96': '/system/animes/x96/43959.jpg?1701411846', 'x48': '/system/animes/x48/43959.jpg?1701411846'}",0,,43959,released
/animes/43960-xin-sanzijing,,Xin Sanzijing,0.0,1999-01-01,tv,50,"{'original': '/system/animes/original/43960.jpg?1701450125', 'preview': '/system/animes/preview/43960.jpg?1701450125', 'x96': '/system/animes/x96/43960.jpg?1701450125', 'x48': '/system/animes/x48/43960.jpg?1701450125'}",0,,43960,released
/animes/43961-xiao-bei-liulang-ji,1999-01-01,Xiao Bei Liulang Ji,0.0,1999-01-01,tv,10,"{'original': '/system/animes/original/43961.jpg?1701449627', 'preview': '/system/animes/preview/43961.jpg?1701449627', 'x96': '/system/animes/x96/43961.jpg?1701449627', 'x48': '/system/animes/x48/43961.jpg?1701449627'}",0,,43961,released
/animes/43962-yinyue-chuan,,Yinyue Chuan,0.0,2000-09-01,tv,26,"{'original': '/system/animes/original/43962.jpg?1701450952', 'preview': '/system/animes/preview/43962.jpg?1701450952', 'x96': '/system/animes/x96/43962.jpg?1701450952', 'x48': '/system/animes/x48/43962.jpg?1701450952'}",0,,43962,released
/animes/43964-yueliang-jie,,Yueliang Jie,0.0,1999-05-01,tv,26,"{'original': '/system/animes/original/43964.jpg?1701452155', 'preview': '/system/animes/preview/43964.jpg?1701452155', 'x96': '/system/animes/x96/43964.jpg?1701452155', 'x48': '/system/animes/x48/43964.jpg?1701452155'}",0,,43964,released
/animes/43965-de-du-xiao-heshang,,De Du Xiao Heshang,0.0,2001-01-01,tv,52,"{'original': '/system/animes/original/43965.jpg?1701405443', 'preview': '/system/animes/preview/43965.jpg?1701405443', 'x96': '/system/animes/x96/43965.jpg?1701405443', 'x48': '/system/animes/x48/43965.jpg?1701405443'}",0,,43965,released
/animes/43966-konglong-xuexiao,,Konglong Xuexiao,0.0,2000-04-01,tv,52,"{'original': '/system/animes/original/43966.jpg?1701421453', 'preview': '/system/animes/preview/43966.jpg?1701421453', 'x96': '/system/animes/x96/43966.jpg?1701421453', 'x48': '/system/animes/x48/43966.jpg?1701421453'}",0,,43966,released
/animes/43967-san-shi-liu-ji-qiyu-ji,,San Shi Liu Ji Qiyu Ji,0.0,1999-01-01,tv,36,"{'original': '/system/animes/original/43967.jpg?1701437460', 'preview': '/system/animes/preview/43967.jpg?1701437460', 'x96': '/system/animes/x96/43967.jpg?1701437460', 'x48': '/system/animes/x48/43967.jpg?1701437460'}",0,,43967,released
/animes/43969-kanojo-mo-kanojo,2021-09-18,Kanojo mo Kanojo,6.54,2021-07-03,tv,12,"{'original': '/system/animes/original/43969.jpg?1701418347', 'preview': '/system/animes/preview/43969.jpg?1701418347', 'x96': '/system/animes/x96/43969.jpg?1701418347', 'x48': '/system/animes/x48/43969.jpg?1701418347'}",12,Мои девушки,43969,released
/animes/43982-xi-yangyang-yu-hui-tailang-yangyang-yundonghui,,Xi Yangyang Yu Hui Tailang: Yangyang Yundonghui,0.0,2008-10-23,tv,60,"{'original': '/system/animes/original/43982.jpg?1701449556', 'preview': '/system/animes/preview/43982.jpg?1701449556', 'x96': '/system/animes/x96/43982.jpg?1701449556', 'x48': '/system/animes/x48/43982.jpg?1701449556'}",0,Милый козлик и серый волк 2,43982,released
/animes/43983-xi-yangyang-yu-hui-tailang-yangyang-kuaile-de-yi-nian,,Xi Yangyang Yu Hui Tailang: Yangyang Kuaile De Yi Nian,0.0,2010-05-01,tv,100,"{'original': '/system/animes/original/43983.jpg?1701449474', 'preview': '/system/animes/preview/43983.jpg?1701449474', 'x96': '/system/animes/x96/43983.jpg?1701449474', 'x48': '/system/animes/x48/43983.jpg?1701449474'}",0,Милый козлик и серый волк 3,43983,released
/animes/43984-xi-yangyang-yu-hui-tai-lang-qi-si-miao-xiang-xi-yangyang,,Xi Yangyang Yu Hui Tai Lang: Qi Si Miao Xiang Xi Yangyang,0.0,2011-07-06,tv,60,"{'original': '/system/animes/original/43984.jpg?1701449482', 'preview': '/system/animes/preview/43984.jpg?1701449482', 'x96': '/system/animes/x96/43984.jpg?1701449482', 'x48': '/system/animes/x48/43984.jpg?1701449482'}",0,Милый козлик и серый волк 4,43984,released
/animes/43985-xi-yangyang-yu-hui-tailang-gei-kuaile-jiayou,,Xi Yangyang Yu Hui Tailang: Gei Kuaile Jiayou,0.0,2011-10-15,tv,100,"{'original': '/system/animes/original/43985.jpg?1701449417', 'preview': '/system/animes/preview/43985.jpg?1701449417', 'x96': '/system/animes/x96/43985.jpg?1701449417', 'x48': '/system/animes/x48/43985.jpg?1701449417'}",0,Милый козлик и серый волк 5,43985,released
/animes/43986-xi-yangyang-yu-hui-tailang-jingji-da-lianmeng,,Xi Yangyang Yu Hui Tailang: Jingji Da Lianmeng,0.0,2012-06-30,tv,60,"{'original': '/system/animes/original/43986.jpg?1701449431', 'preview': '/system/animes/preview/43986.jpg?1701449431', 'x96': '/system/animes/x96/43986.jpg?1701449431', 'x48': '/system/animes/x48/43986.jpg?1701449431'}",0,Милый козлик и серый волк 6,43986,released
/animes/43987-xi-yangyang-yu-hui-tailang-kaixin-riji,,Xi Yangyang Yu Hui Tailang: Kaixin Riji,0.0,2012-12-08,tv,60,"{'original': '/system/animes/original/43987.jpg?1701449447', 'preview': '/system/animes/preview/43987.jpg?1701449447', 'x96': '/system/animes/x96/43987.jpg?1701449447', 'x48': '/system/animes/x48/43987.jpg?1701449447'}",0,Милый козлик и серый волк 7,43987,released
/animes/43988-xi-yangyang-yu-hui-tailang-kaixin-fangshenshi,,Xi Yangyang Yu Hui Tailang: Kaixin Fangshenshi,0.0,2013-07-26,tv,60,"{'original': '/system/animes/original/43988.jpg?1701449508', 'preview': '/system/animes/preview/43988.jpg?1701449508', 'x96': '/system/animes/x96/43988.jpg?1701449508', 'x48': '/system/animes/x48/43988.jpg?1701449508'}",0,Милый козлик и серый волк 8,43988,released
/animes/43989-xi-yangyang-yu-hui-tailang-lan-yangyang-dang-dachu,,Xi Yangyang Yu Hui Tailang: Lan Yangyang Dang Dachu,0.0,2013-12-20,tv,52,"{'original': '/system/animes/original/43989.jpg?1701449447', 'preview': '/system/animes/preview/43989.jpg?1701449447', 'x96': '/system/animes/x96/43989.jpg?1701449447', 'x48': '/system/animes/x48/43989.jpg?1701449447'}",0,Милый козлик и серый волк 9,43989,released
/animes/43990-xi-yangyang-yu-hui-tailang-yangyang-xiao-xinyuan,,Xi Yangyang Yu Hui Tailang: Yangyang Xiao Xinyuan,0.0,2014-07-30,tv,60,"{'original': '/system/animes/original/43990.jpg?1701449525', 'preview': '/system/animes/preview/43990.jpg?1701449525', 'x96': '/system/animes/x96/43990.jpg?1701449525', 'x48': '/system/animes/x48/43990.jpg?1701449525'}",0,Милый козлик и серый волк 10,43990,released
/animes/43991-xi-yangyang-yu-hui-tailang-yichu-da-maoxian,,Xi Yangyang Yu Hui Tailang: Yichu Da Maoxian,0.0,2014-09-04,tv,60,"{'original': '/system/animes/original/43991.jpg?1701449490', 'preview': '/system/animes/preview/43991.jpg?1701449490', 'x96': '/system/animes/x96/43991.jpg?1701449490', 'x48': '/system/animes/x48/43991.jpg?1701449490'}",0,Милый козлик и серый волк 11,43991,released
/animes/43992-xi-yangyang-yu-hui-tailang-mama-le-fengkuang,,Xi Yangyang Yu Hui Tailang: Mama Le Fengkuang,0.0,2015-02-12,tv,60,"{'original': '/system/animes/original/43992.jpg?1701449438', 'preview': '/system/animes/preview/43992.jpg?1701449438', 'x96': '/system/animes/x96/43992.jpg?1701449438', 'x48': '/system/animes/x48/43992.jpg?1701449438'}",0,Милый козлик и серый волк 12,43992,released
/animes/43993-xi-yangyang-yu-hui-tailang-yuanshi-shijie-lixian-ji,,Xi Yangyang Yu Hui Tailang: Yuanshi Shijie Lixian Ji,0.0,2015-08-17,tv,60,"{'original': '/system/animes/original/43993.jpg?1701449519', 'preview': '/system/animes/preview/43993.jpg?1701449519', 'x96': '/system/animes/x96/43993.jpg?1701449519', 'x48': '/system/animes/x48/43993.jpg?1701449519'}",0,Милый козлик и серый волк 13,43993,released
/animes/43994-xi-yangyang-yu-hui-tailang-xiha-chuang-shijie,,Xi Yangyang Yu Hui Tailang: Xiha Chuang Shijie,0.0,2016-01-15,tv,60,"{'original': '/system/animes/original/43994.jpg?1701449485', 'preview': '/system/animes/preview/43994.jpg?1701449485', 'x96': '/system/animes/x96/43994.jpg?1701449485', 'x48': '/system/animes/x48/43994.jpg?1701449485'}",0,Милый козлик и серый волк 14,43994,released
/animes/43995-xi-yangyang-yu-hui-tailang-yangyang-xiao-zhentan,,Xi Yangyang Yu Hui Tailang: Yangyang Xiao Zhentan,0.0,2016-07-09,tv,60,"{'original': '/system/animes/original/43995.jpg?1701449475', 'preview': '/system/animes/preview/43995.jpg?1701449475', 'x96': '/system/animes/x96/43995.jpg?1701449475', 'x48': '/system/animes/x48/43995.jpg?1701449475'}",0,Милый козлик и серый волк 15,43995,released
/animes/43996-xi-yangyang-yu-hui-tailang-shenhai-lixian-ji,,Xi Yangyang Yu Hui Tailang: Shenhai Lixian Ji,0.0,2017-01-09,tv,60,"{'original': '/system/animes/original/43996.jpg?1701449447', 'preview': '/system/animes/preview/43996.jpg?1701449447', 'x96': '/system/animes/x96/43996.jpg?1701449447', 'x48': '/system/animes/x48/43996.jpg?1701449447'}",0,Милый козлик и серый волк 16,43996,released
/animes/43997-xi-yangyang-yu-hui-tailang-faming-da-zuozhan,,Xi Yangyang Yu Hui Tailang: Faming Da Zuozhan,0.0,2017-07-12,tv,60,"{'original': '/system/animes/original/43997.jpg?1701449460', 'preview': '/system/animes/preview/43997.jpg?1701449460', 'x96': '/system/animes/x96/43997.jpg?1701449460', 'x48': '/system/animes/x48/43997.jpg?1701449460'}",0,Милый козлик и серый волк 17,43997,released
